user id, text, retweet, favorite, hashtag, create time
1003735864327929856,اللهم قني عذابك يوم تبعث عبادك ,0,0,0,Oct Sun 20 11:19:57 +0000 2019,
1003735864327929856,لا إله إلا الله وحده لا شريك له له الملك وله الحمد وهو على كل شئ قدير ,0,0,0,Sep Sun 22 05:23:30 +0000 2019,
1003735864327929856,أذكار الأذان:اللهم رب هذه الدعوة التامة والصلاة القائم ,0,0,0,Oct Sat 26 03:26:48 +0000 2019,
1003735864327929856,اللهم أنت السلام ومنك السلام تباركت يا ذا الجلال والإكرام ,0,0,0,Nov Tue 05 01:28:19 +0000 2019,
1003735864327929856,سبحان الله وبحمده عدد خلقه ورضا نفسه وزنة عرشه ومداد كلماته ,0,0,0,Nov Sat 09 19:30:44 +0000 2019,
1003735864327929856,لا إله إلا الله الواحد القهار ربُّ السموات والأرض وما بينهما العزيز الغفار ,0,0,0,Sep Mon 02 17:30:19 +0000 2019,
1003735864327929856,اللهم أنت عضدي وأنت نصيري بك أجول وبك أصول وبك أُقاتل ,0,0,0,Nov Wed 27 15:28:19 +0000 2019,
1003735864327929856,الذكر عند الخروج من المنزل:بسم الله توكَّلْتُ على الله ,0,0,0,Oct Fri 04 13:25:24 +0000 2019,
1003735864327929856,اللهم إنا نجعلك في نحورهم ونعوذ بك من شرورهم ,0,0,0,Sep Sun 15 11:21:45 +0000 2019,
1003735864327929856,اللهم قني عذابك يوم تبعث عبادك ,0,0,0,Oct Tue 22 09:20:12 +0000 2019,
1003735864327929856,اللهم بعلمك الغيب وقدرتك على الخلق احيني ما علمت الحياة خيرا لي وتوفني ما علمت الوفاة خيرا لي ,0,0,0,Oct Sat 26 09:18:53 +0000 2019,
1003735864327929856,اللهم أحمني من شر الحاسدين والحاقدين ومن أراد بي او بالمسلمين سوء فرد كيده في نحره ,0,0,0,Oct Wed 09 07:20:31 +0000 2019,
1003735864327929856,اللهم ﺍﻗﻀﻲ ﺣﺎﺟﺘﻲ، وﺍﻧس ﻭﺣﺪﺗﻲ، و ﻓﺮﺝ ﻛﺮﺑﺘﻲ يا كريم ,0,0,0,Oct Wed 09 23:30:39 +0000 2019,
1003735864327929856,اللهم لا تؤاخذنا بما فعل السفهاء منا، اللهم لا تعاملنا بما نحن أهله وعاملنا بما أنت أهله. ,0,0,0,Aug Wed 14 07:20:52 +0000 2019,
1003821536632074240,RT @iHeartRadio: STOP!!!!!!!! @halsey just surprised ALL OF US OMG!!! 💜💜💜WATCH: https://t.co/DwZ1Pxpg3U  #iHeart,11007,0,2,Oct Thu 31 01:27:00 +0000 2019,
1003821536632074240,RT @iHeartRadio: 💜 @halsey: BTS works very hard 💜WATCH: https://t.co/DwZ1Pxpg3U  #iHeartBTS #BTSxNYC@BTS_twt @bt,5193,0,2,Nov Fri 15 01:26:19 +0000 2019,
1003821536632074240,RT @iHeartRadio: The Queen Has Arrived @halsey 👑 WATCH LIVE: https://t.co/DwZ1Pxpg3U   #iHeartBTS #BTSxNYC@BTS_,2431,0,2,Oct Fri 18 01:26:11 +0000 2019,
1003821536632074240,RT @iHeartRadio: oh my my my 💜 WATCH: https://t.co/DwZ1Pxpg3U  #iHeartBTS #BTSxNYC@BTS_twt @bts_bighit @livexliv,3817,0,2,Sep Tue 10 01:25:09 +0000 2019,
1003821536632074240,RT @iHeartRadio: Sorry it’s blurry but I’m literally shook 😂💜 WATCH: https://t.co/DwZ1Pxpg3U  #iHeartBTS #BTSxN,2724,0,2,Sep Thu 19 01:25:05 +0000 2019,
1003821536632074240,RT @iHeartRadio: Dear #BTSArmy this is a special message for you 💜 WATCH: https://t.co/DwZ1Pxpg3U  #iHeartBTS #,4944,0,3,Aug Thu 29 01:24:52 +0000 2019,
1004676437515702272,RT @EXIDjpofficial: #EXID 4/3(水)リリース 日本1stフルアルバム「#TROUBLE」初回盤 楽曲ダイジェスト試聴！MVはこちらから⇩https://t.co/kzMr8JB8xI@EXID,1481,0,2,Nov Sat 09 11:44:47 +0000 2019,
1004676437515702272,RT @EXIDjpofficial: [#EXID]JAPAN 1st. FULL Album「TROUBLE」タイトル楽曲「TROUBLE」MV公開🎥YouTube▶️ https://t.co/kzMr8J,1007,0,6,Oct Sat 05 11:23:50 +0000 2019,
1004867681793683456,RT @nodeok: 너의 사랑에 대하여 1.5부&lt;우리의 사랑에 대하여&gt;22화가 공개되었습니다코미코: https://t.co/0E74IIo3QA저스툰:https://t.co/nV8u8ZiwJD ,84,0,0,Sep Sat 28 15:28:05 +0000 2019,
1004867681793683456,RT @nodeok: &lt;우리의 사랑에 대하여&gt;3화가 공개되었습니다코미코: https://t.co/0E74IIo3QA저스툰:https://t.co/nV8u8ZiwJD ,48,0,0,Oct Sun 27 05:12:04 +0000 2018,
1004867681793683456,RT @nodeok: 너의 사랑에 대하여 1.5부&lt;우리의 사랑에 대하여&gt;22화가 공개되었습니다코미코: https://t.co/0E74IIo3QA저스툰:https://t.co/nV8u8ZiwJD ,84,0,0,Oct Wed 02 15:28:05 +0000 2019,
1004867681793683456,RT @nodeok: &lt;우리의 사랑에 대하여&gt;3화가 공개되었습니다코미코: https://t.co/0E74IIo3QA저스툰:https://t.co/nV8u8ZiwJD ,48,0,0,Sep Wed 25 05:12:04 +0000 2018,
1004975372813946880,REPORT REPORT REPORT REPORT REPORT REPORT REPORT REPORT REPORT REPORT Check out i luv tae and lisa❤️💙 (@/bptaelisa): ,0,1,0,Nov Mon 18 21:29:57 +0000 2019,
1004975372813946880,Please REPORT THIS SHITCheck out i luv tae and lisa❤️💙 (@bptaelisa): ,0,1,0,Oct Mon 28 21:21:48 +0000 2019,
1006922439060680705,RT @GMA: .@BTS_TWT says #BoyWithLuv is a love letter from #BTS to #ARMY 💜WHO'S READY TO HEAR IT? #BTSonGMAhttps://,38066,0,4,Oct Mon 21 16:41:28 +0000 2019,
1006922439060680705,RT @GMA: MOVES ARE 🔥#BTSonGMA 💜#BTS#ARMY@bts_twthttps://t.co/q2DN59sb2f ,42185,0,3,Aug Tue 27 16:40:51 +0000 2019,
1007116319047626752,이해찬 압승 들.여다보니 SNS와 실제 당심 괴리 컸다 https://t.co/0xmGKaPZ6F 역시 서민박사가 잘본거야( 180625 https://t.co/EMw3sMvQBo )문충이,0,0,0,Sep Thu 26 07:30:41 +0000 2019,
1007116319047626752,이해찬 압승 들여다보니 SNS와 실제 당심 괴리 컸다https://t.co/0xmGKaPZ6F 역시 서민박사가 잘본거야( 180625 https://t.co/EMw3sMvQBo )문충이 숫자,0,0,0,Oct Sat 26 07:15:48 +0000 2019,
1007116319047626752,이해찬 압승. 들여다보니 SNS와 실제 당심 괴리 컸다 https://t.co/0xmGKaPZ6F 역시 서민박사가 잘본거야( 180625 https://t.co/EMw3sMvQBo )문충이,0,0,0,Nov Sun 24 06:30:41 +0000 2019,
1007116319047626752,이해찬. 압승 들여다보니 SNS와 실제 당심 괴리 컸다 https://t.co/0xmGKaPZ6F 역시 서민박사가 잘본거야( 180625 https://t.co/EMw3sMvQBo )문충이,0,0,0,Nov Mon 25 04:30:41 +0000 2019,
1007116319047626752,이해.찬 압승 들여다보니 SNS와 실제 당심 괴리 컸다 https://t.co/0xmGKaPZ6F 역시 서민박사가 잘본거야( 180625 https://t.co/EMw3sMvQBo )문충이,0,0,0,Oct Fri 04 03:30:41 +0000 2019,
1007116319047626752,이.해찬 압승 들여다보니 SNS와 실제 당심 괴리 컸다 https://t.co/0xmGKaPZ6F 역시 서민박사가 잘본거야( 180625 https://t.co/EMw3sMvQBo )문충이,0,0,0,Sep Sun 15 02:30:40 +0000 2019,
1007116319047626752,.이해찬 압승 들여다보니 SNS와 실제 당심 괴리 컸다 https://t.co/0xmGKaPZ6F 역시 서민박사가 잘본거야( 180625 https://t.co/EMw3sMvQBo )문충이,0,0,0,Aug Fri 30 01:30:40 +0000 2019,
1007116319047626752,이해찬 압승 들.여다보니 SNS와 실제 당심 괴리 컸다 https://t.co/0xmGKaPZ6F 역시 서민박사가 잘본거야( 180625 https://t.co/EMw3sMvQBo )문충이,0,0,0,Sep Sat 14 07:30:41 +0000 2019,
1007116319047626752,이해찬 압승 들여다보니 SNS와 실제 당심 괴리 컸다https://t.co/0xmGKaPZ6F 역시 서민박사가 잘본거야( 180625 https://t.co/EMw3sMvQBo )문충이 숫자,0,0,0,Sep Wed 04 07:15:48 +0000 2019,
1007116319047626752,이해찬 압승. 들여다보니 SNS와 실제 당심 괴리 컸다 https://t.co/0xmGKaPZ6F 역시 서민박사가 잘본거야( 180625 https://t.co/EMw3sMvQBo )문충이,0,0,0,Sep Mon 16 06:30:41 +0000 2019,
1007116319047626752,이해찬. 압승 들여다보니 SNS와 실제 당심 괴리 컸다 https://t.co/0xmGKaPZ6F 역시 서민박사가 잘본거야( 180625 https://t.co/EMw3sMvQBo )문충이,0,0,0,Oct Tue 01 04:30:41 +0000 2019,
1007116319047626752,이해.찬 압승 들여다보니 SNS와 실제 당심 괴리 컸다 https://t.co/0xmGKaPZ6F 역시 서민박사가 잘본거야( 180625 https://t.co/EMw3sMvQBo )문충이,0,0,0,Aug Sun 25 03:30:41 +0000 2019,
1007116319047626752,이.해찬 압승 들여다보니 SNS와 실제 당심 괴리 컸다 https://t.co/0xmGKaPZ6F 역시 서민박사가 잘본거야( 180625 https://t.co/EMw3sMvQBo )문충이,0,0,0,Sep Sun 08 02:30:40 +0000 2019,
1007116319047626752,.이해찬 압승 들여다보니 SNS와 실제 당심 괴리 컸다 https://t.co/0xmGKaPZ6F 역시 서민박사가 잘본거야( 180625 https://t.co/EMw3sMvQBo )문충이,0,0,0,Sep Sun 08 01:30:40 +0000 2019,
1007116319047626752,노회찬 사망 접한 드루킹 ＂책임.질 사람 따로 있는데…＂ https:,0,0,0,Nov Sun 24 07:00:42 +0000 2019,
1007116319047626752,노회찬 사망 접한 드루킹 ＂책.임질 사람 따로 있는데…＂ https:,0,0,0,Sep Fri 06 06:00:41 +0000 2019,
1007116319047626752,노회찬 사망 접한 드루킹. ＂책임질 사람 따로 있는데…＂https:,0,0,0,Aug Tue 13 05:15:48 +0000 2019,
1007116319047626752,노회찬 사망 접한 드루킹 ＂.책임질 사람 따로 있는데…＂ https:,0,0,0,Oct Tue 08 05:00:43 +0000 2019,
1007116319047626752,노회찬 사망 접한 드루킹. ＂책임질 사람 따로 있는데…＂ https:,1,0,0,Aug Sun 25 04:00:41 +0000 2019,
1007116319047626752,노회찬 사망 접한 드.루킹 ＂책임질 사람 따로 있는데…＂ https:,0,0,0,Nov Wed 06 02:00:42 +0000 2019,
1007116319047626752,노회찬 사망 접한. 드루킹 ＂책임질 사람 따로 있는데…＂ https:,0,0,0,Sep Tue 03 01:00:42 +0000 2019,
1007457173016756224,RT @WEKIMEKI_INTL: [IG] Weki Meki's update with Lucy [2]https://t.co/p0LvrZg0Pa #위키미키 #WekiMeki ,24,0,2,Aug Thu 29 11:14:57 +0000 2019,
1007457173016756224,RT @WEKIMEKI_INTL: [IG] Weki Meki's update with Lucyhttps://t.co/p0LvrZg0Pa #위키미키 #WekiMeki ,26,0,2,Sep Fri 13 11:13:39 +0000 2019,
1007479552011096065,#GraciasYesung @SJofficial @shfly3424 https://t.co/nRNHlT5p5J ,1,1,1,Oct Thu 03 05:28:41 +0000 2019,
1007479552011096065,#GraciasYesung @shfly3424 @SJofficial https://t.co/nRNHlT5p5J ,8,2,1,Oct Mon 28 03:27:16 +0000 2019,
1007479552011096065,Mi esposo y mi suegro 😅#GraciasYesung @shfly3424 @SJofficial https://t.co/nRNHlT5p5J ,5,2,1,Sep Tue 17 03:15:09 +0000 2019,
1007479552011096065,@el_fmas @shfly3424 @SJofficial Usted se desvela conmigo 😅#GraciasYesung @SJofficial @shfly3424 ,8,3,1,Aug Thu 15 05:27:13 +0000 2019,
1007479552011096065,#GraciasYesung @SJofficial @shfly3424 Quienes siguen reproduciendo?? Yoooo 🙋https://t.co/nRNHlT5p5J ,26,17,1,Aug Thu 29 03:29:28 +0000 2019,
1007479552011096065,Por esa grandiosa voz #GraciasYesung@shfly3424@SJofficial https://t.co/nRNHlT5p5J ,20,7,1,Sep Thu 05 03:12:12 +0000 2019,
1007479552011096065,#GraciasYesung @shfly3424 @SJofficial Para ser honesto me gustas sin ninguna razon especialhttps://t.co/nRNHlT5p5J ,21,9,1,Nov Sun 17 03:07:55 +0000 2019,
1007479552011096065,Sigamos utilizando el #GraciasYesung @shfly3424 @SJofficial Claro mientras reproducimoshttps://t.co/nRNHlT5p5J ,16,4,1,Sep Mon 23 02:56:21 +0000 2019,
1007479552011096065,Aquí seguimos apoyando #GraciasYesung @shfly3424 @SJofficial https://t.co/nRNHlT5p5J ,38,16,1,Sep Wed 18 02:52:57 +0000 2019,
1008015175801159682,directed by jackson????? skkksskksskksksksks ,0,1,0,Aug Sun 18 14:02:45 +0000 2019,
1008015175801159682,yAAAASSSSSSS ,0,0,0,Nov Fri 08 14:02:29 +0000 2019,
1008251486,!!! 원룸이사&amp;용달이사 잘하는곳 1566-4124 원룸포장이사 오피스텔이사 소형이사 학생이사 용달화물 https://t.co/Dc2rKaV2Ri 고창군산김제남원무주부안순창완주익산임실장수전주정읍진안제주서귀포원룸이사&amp;,0,0,0,Nov Fri 15 14:54:31 +0000 2019,
1008251486,!!!원룸이사&amp;용달이사 잘하는곳 1566-4124 원룸포장이사 오피스텔이사 소형이사 학생이사 용달화물 https://t.co/Dc2rKaV2Ri 강진고흥곡성광양구례나주담양목포무안보성순천신안여수영광영암완도장성장흥진도함평해남,0,0,0,Sep Sat 07 14:24:35 +0000 2019,
1008251486,!!원룸이사&amp;용달이사 잘하는곳1566-4124 원룸포장이사 오피스텔이사 소형이사 학생이사 용달화물 https://t.co/Dc2rKaV2Ri 거제거창김해남해마산밀양양산의령사천산청진주진해고성창녕창원통영하동함안함양합천 원룸이사,0,0,0,Aug Sat 24 13:24:37 +0000 2019,
1008251486,!!! 원룸이사&amp;용달이사 잘하는곳 1566-4124 원룸포장이사 오피스텔이사 소형이사 학생이사 용달화물 https://t.co/Dc2rKaV2Ri 경산경주고령구미군위김천문경봉화상주성주안동영덕영양영주영천예천울릉울진의성청도청송,0,0,0,Nov Tue 12 07:54:30 +0000 2019,
1008251486,!!!원룸이사&amp;용달이사 잘하는곳 1566-4124 원룸포장이사 오피스텔이사 소형이사 학생이사 용달화물 https://t.co/Dc2rKaV2Ri 강원강릉고성동해삼척속초양구양양영월원주인제정선철원춘천태백평창화천홍천횡성 원룸이사,0,0,0,Oct Tue 15 06:54:31 +0000 2019,
1008251486,!!! 원룸이사&amp;용달이사 잘하는곳 1566-4124 원룸포장이사 오피스텔이사 소형이사 학생이사 용달화물 https://t.co/Dc2rKaV2Ri 대전대덕유성대구달서달성수성광주광산울산울주 원룸이사&amp;용달이사 원룸포장이,0,0,0,Oct Wed 02 06:24:35 +0000 2019,
1008251486,!!원룸이사&amp;용달이사 잘하는곳 1566-4124 원룸포장이사 오피스텔이사 소형이사 학생이사 용달화물 https://t.co/Dc2rKaV2Ri 부산 강서 금정 기장군 동래 부산진 사상 사하 수영 연제 영도 해운대 원룸이사,0,0,0,Aug Wed 21 05:54:31 +0000 2019,
1008251486,!!! 원룸이사&amp;용달이사 잘하는곳 1566-4124 원룸포장이사 오피스텔이사 소형이사 학생이사 용달화물 https://t.co/Dc2rKaV2Ri  인천 강화 계양 남동 부평 연수 옹진 원룸이사&amp;용달이사 원룸포장이,0,0,0,Sep Sun 01 05:24:37 +0000 2019,
1008251486,!원룸이사&amp;용달이사 1566-4124 원룸포장이사 오피스텔이사 소형/학생이사 용달화물 https://t.co/Dc2rKaV2Ri  고양군포과천광명광주구리김포남양주동두천부천성남수원시흥안산안성안양양평여주오산용인의왕의정,0,0,0,Sep Fri 27 04:54:31 +0000 2019,
1008251486,!!! 원룸이사&amp;용달이사 잘하는곳 1566-4124 원룸포장이사 오피스텔이사 소형이사 학생이사 용달화물 https://t.co/Dc2rKaV2Ri  강남강동강북강서관악광진구로금천노원도봉동대문동작마포서대문서초성동성북송,0,0,0,Aug Mon 19 04:24:35 +0000 2019,
1008251486,!!원룸이사&amp;용달이사 잘하는곳 1566-4124 원룸포장이사 오피스텔이사 소형이사 학생이사 용달화물 https://t.co/Dc2rKaV2Ri 괴산단양보은영동옥천음성제천증평진천청원청주충주 원룸이사&amp;용달이사 원룸포장이,0,0,0,Sep Mon 09 03:54:31 +0000 2019,
1008251486,!!!원룸이사&amp;용달이사 잘하는곳 1566-4124 원룸포장이사 오피스텔이사 소형이사 학생이사 용달화물 https://t.co/Dc2rKaV2Ri 계룡공주금산논산당진보령부여서산서천아산연기예산천안청양태안홍성 원룸이사&amp;,0,0,0,Oct Thu 31 03:24:37 +0000 2019,
1008251486,!!! 원룸이사&amp;용달이사 잘하는곳 1566-4124 원룸포장이사 오피스텔이사 소형이사 학생이사 용달화물 https://t.co/Dc2rKaV2Ri 고창군산김제남원무주부안순창완주익산임실장수전주정읍진안제주서귀포원룸이사&amp;,0,0,0,Sep Fri 13 02:54:31 +0000 2019,
1008251486,!!!원룸이사&amp;용달이사 잘하는곳 1566-4124 원룸포장이사 오피스텔이사 소형이사 학생이사 용달화물 https://t.co/Dc2rKaV2Ri 강진고흥곡성광양구례나주담양목포무안보성순천신안여수영광영암완도장성장흥진도함평해남,0,0,0,Nov Thu 14 02:24:35 +0000 2019,
1008251486,!!원룸이사&amp;용달이사 잘하는곳1566-4124 원룸포장이사 오피스텔이사 소형이사 학생이사 용달화물 https://t.co/Dc2rKaV2Ri 거제거창김해남해마산밀양양산의령사천산청진주진해고성창녕창원통영하동함안함양합천 원룸이사,0,0,0,Aug Sat 31 01:24:37 +0000 2019,
